LEA,LEAname,SchoolCode,SchoolName,OfficialSchoolName,GradeLevelCurrent,SchoolType,SchoolProgramType,SchoolYear
130,Cabarrus County Schools,130332,Hickory Ridge High,Hickory Ridge High,09:10:11:12,Regular School,None,2013-14
130,Cabarrus County Schools,130333,Performance Learning Center,Performance Learning Center,09:10:11:12,Regular School,Cooperative Innovative High School,2013-14
130,Cabarrus County Schools,130335,Long School,Long School,P0:P1:P2:P3:PK,Regular School,None,2013-14
130,Cabarrus County Schools,130336,W R Odell Elementary,W R Odell Elementary,KG:01:02:03:04:05:06,Regular School,None,2013-14
130,Cabarrus County Schools,130338,Weddington Hills Elementary,Weddington Hills Elementary,KG:01:02:03:04:05:06,Regular School,None,2013-14
130,Cabarrus County Schools,130340,Winecoff Elementary,Winecoff Elementary,PK:KG:01:02:03:04:05:06,Regular School,None,2013-14
130,Cabarrus County Schools,130342,W M Irvin Elementary,W M Irvin Elementary,PK:KG:01:02:03:04:05:06,Regular School,None,2013-14
130,Cabarrus County Schools,130344,Wolf Meadow Elementary,Wolf Meadow Elementary,KG:01:02:03:04:05:06,Regular School,None,2013-14
130,Cabarrus County Schools,130345,Patriots Elementary,Patriots Elementary,KG:01:02:03:04:05:06,Regular School,None,2013-14
130,Cabarrus County Schools,130346,Hickory Ridge Middle,Hickory Ridge Middle,06:07:08:09,Regular School,None,2013-14
130,Cabarrus County Schools,130350,Cabarrus-Kannapolis Early Coll,Cabarrus-Kannapolis Early College,09:10:11:12:13,Regular School,Early College,2013-14
130,Cabarrus County Schools,130355,Harold E. Winkler Middle,Harold E. Winkler Middle,06:07:08:09,Regular School,None,2013-14
132,Kannapolis City Schools,132304,A L Brown High,A. L. Brown High School,09:10:11:12,Regular School,None,2013-14
132,Kannapolis City Schools,132308,Forest Park Elementary,Forest Park Elementary,KG:01:02:03:04,Regular School,None,2013-14
132,Kannapolis City Schools,132312,Fred L Wilson Elementary,Fred L Wilson Elementary,PK:KG:01:02:03:04,Regular School,None,2013-14
132,Kannapolis City Schools,132328,Jackson Park Elementary,Jackson Park Elementary,KG:01:02:03:04,Regular School,None,2013-14
132,Kannapolis City Schools,132329,Kannapolis Intermediate,Kannapolis Intermediate,05:06,Regular School,None,2013-14
132,Kannapolis City Schools,132330,Kannapolis Middle,Kannapolis Middle,07:08,Regular School,None,2013-14
132,Kannapolis City Schools,132332,Shady Brook Elementary,Shady Brook Elementary,KG:01:02:03:04,Regular School,None,2013-14
132,Kannapolis City Schools,132336,Woodrow Wilson Elementary,Woodrow Wilson Elementary,PK:KG:01:02:03:04,Regular School,None,2013-14
140,Caldwell County Schools,140304,Baton Elementary,Baton Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
140,Caldwell County Schools,140305,Caldwell Career Cen Mid. Coll.,Caldwell Career Center Middle College,09:10:11:12,Regular School,Cooperative Innovative High School,2013-14
140,Caldwell County Schools,140306,Gateway School,Gateway School,06:07:08:09:10:11:12,Alternative Education,None,2013-14
140,Caldwell County Schools,140307,Horizons Elementary,Horizons Elementary,KG:01:02:03:04:05,Alternative Education,None,2013-14
140,Caldwell County Schools,140308,Collettsville School,Collettsville Elementary School,KG:01:02:03:04:05:06:07:08,Regular School,None,2013-14
140,Caldwell County Schools,140309,Caldwell Early College,Caldwell Early College High School,09:10:11:12:13,Regular School,Early College,2013-14
140,Caldwell County Schools,140312,Davenport A+ School,Davenport A+ School,KG:01:02:03:04:05,Regular School,None,2013-14
140,Caldwell County Schools,140316,Dudley Shoals Elementary,Dudley Shoals Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
140,Caldwell County Schools,140324,Gamewell Elementary,Gamewell Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
140,Caldwell County Schools,140332,Gamewell Middle,Gamewell Middle,06:07:08,Regular School,None,2013-14
140,Caldwell County Schools,140336,Granite Falls Middle,Granite Falls Middle,06:07:08,Regular School,None,2013-14
140,Caldwell County Schools,140340,Granite Falls Elementary,Granite Falls Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
140,Caldwell County Schools,140344,Happy Valley Elementary,Happy Valley Elementary,KG:01:02:03:04:05:06:07:08,Regular School,None,2013-14
140,Caldwell County Schools,140348,Hibriten High,Hibriten High,09:10:11:12,Regular School,None,2013-14
140,Caldwell County Schools,140352,Hudson Elementary,Hudson Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
140,Caldwell County Schools,140356,Hudson Middle,Hudson Middle,06:07:08,Regular School,None,2013-14
140,Caldwell County Schools,140360,Kings Creek Elementary,Kings Creek Elementary,PK:KG:01:02:03:04:05:06:07:08,Regular School,None,2013-14
140,Caldwell County Schools,140368,William Lenoir Middle,William Lenoir Middle,06:07:08,Regular School,None,2013-14
140,Caldwell County Schools,140372,Lower Creek Elementary,Lower Creek Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
140,Caldwell County Schools,140376,Oak Hill Elementary,Oak Hill Elementary,KG:01:02:03:04:05:06:07:08,Regular School,None,2013-14
140,Caldwell County Schools,140384,Sawmills Elementary,Sawmills Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
140,Caldwell County Schools,140386,South Caldwell High,South Caldwell High,09:10:11:12,Regular School,None,2013-14
140,Caldwell County Schools,140388,Valmead Elementary,Valmead Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
140,Caldwell County Schools,140390,West Caldwell High,West Caldwell High,09:10:11:12,Regular School,None,2013-14
140,Caldwell County Schools,140392,West Lenoir Elementary,West Lenoir Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
140,Caldwell County Schools,140396,Whitnel Elementary,Whitnel Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
150,Camden County Schools,150304,Camden County High,Camden County High School,09:10:11:12,Regular School,Cooperative Innovative High School,2013-14
150,Camden County Schools,150308,Grandy Primary,Grandy Primary,KG:01:02:03,Regular School,None,2013-14
150,Camden County Schools,150310,Camden Intermediate,Camden Intermediate School,04:05:06,Regular School,None,2013-14
150,Camden County Schools,150312,Camden Middle,Camden Middle,07:08,Regular School,None,2013-14
150,Camden County Schools,150700,CamTech High,CamTech High School,09:10:11:12,Regular School,Cooperative Innovative High School,2013-14
160,Carteret County Public Schools,160304,Atlantic Elementary,Atlantic Elementary School,PK:KG:01:02:03:04:05:06:07:08,Regular School,None,2013-14
160,Carteret County Public Schools,160306,Bogue Sound Elementary,Bogue Sound Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
160,Carteret County Public Schools,160308,Beaufort Elementary,Beaufort Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
160,Carteret County Public Schools,160309,Bridges School,Bridges School,KG:01:02:03:04:05:06:07:08:09:10:11:12,Alternative Education,None,2013-14
160,Carteret County Public Schools,160310,Beaufort Middle,Beaufort Middle School,06:07:08,Regular School,None,2013-14
160,Carteret County Public Schools,160311,Broad Creek Middle,Broad Creek Middle School,06:07:08,Regular School,None,2013-14
160,Carteret County Public Schools,160313,East Carteret High,East Carteret High School,06:07:08:09:10:11:12,Regular School,None,2013-14
160,Carteret County Public Schools,160314,Croatan High,Croatan High School,09:10:11:12,Regular School,None,2013-14
160,Carteret County Public Schools,160316,Harkers Island Elementary,Harkers Island Elementary School,KG:01:02:03:04:05:06:07:08,Regular School,None,2013-14
160,Carteret County Public Schools,160317,Morehead Elem at Camp Glenn,Morehead City Elementary School at Camp Glenn,04:05,Regular School,None,2013-14
160,Carteret County Public Schools,160318,Morehead City Middle,Morehead City Middle School,05:06:07:08,Regular School,None,2013-14
160,Carteret County Public Schools,160322,Morehead City Primary,Morehead City Primary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
160,Carteret County Public Schools,160324,Newport Elementary,Newport Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
160,Carteret County Public Schools,160326,Newport Middle,Newport Middle School,06:07:08,Regular School,None,2013-14
160,Carteret County Public Schools,160332,Smyrna Elementary,Smyrna Elementary School,PK:KG:01:02:03:04:05:06:07:08,Regular School,None,2013-14
160,Carteret County Public Schools,160344,West Carteret High,West Carteret High School,09:10:11:12,Regular School,None,2013-14
160,Carteret County Public Schools,160352,White Oak Elementary,White Oak Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
170,Caswell County Schools,170316,Bartlett Yancey High,Bartlett Yancey High School,09:10:11:12,Regular School,None,2013-14
170,Caswell County Schools,170334,North Elementary,North Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
170,Caswell County Schools,170338,N L Dillard Middle,N L Dillard Middle School,06:07:08,Regular School,None,2013-14
170,Caswell County Schools,170339,Oakwood Elementary,Oakwood Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
170,Caswell County Schools,170342,South Elementary,South Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
170,Caswell County Schools,170344,Stoney Creek Elementary,Stoney Creek Elementary School,KG:01:02:03:04:05,Regular School,None,2013-14
180,Catawba County Schools,180302,Harry M Arndt Middle,Harry M Arndt Middle,07:08,Regular School,None,2013-14
180,Catawba County Schools,180304,Balls Creek Elementary,Balls Creek Elementary,PK:KG:01:02:03:04:05:06,Regular School,None,2013-14
180,Catawba County Schools,180308,Bandys High,Bandys High,09:10:11:12,Regular School,None,2013-14
180,Catawba County Schools,180312,Banoak Elementary,Banoak Elementary,KG:01:02:03:04:05:06,Regular School,None,2013-14
180,Catawba County Schools,180316,Blackburn Elementary,Blackburn Elementary,KG:01:02:03:04:05:06,Regular School,None,2013-14
180,Catawba County Schools,180320,Bunker Hill High,Bunker Hill High,09:10:11:12,Regular School,None,2013-14
180,Catawba County Schools,180323,Catawba Rosenwald Education Center,Catawba Rosenwald Education Center,05:06:07:08:09:10:11:12,Exceptional Children,None,2013-14
180,Catawba County Schools,180324,Catawba Elementary School,Catawba Elementary School,PK:KG:01:02:03:04:05:06,Regular School,None,2013-14
180,Catawba County Schools,180325,Challenger Early College High,Challenger Early College High School,09:10:11:12:13,Regular School,Early College,2013-14
180,Catawba County Schools,180326,Charles H Tuttle Elementary,Charles H Tuttle Elementary,KG:01:02:03:04:05:06,Regular School,None,2013-14
180,Catawba County Schools,180332,Claremont Elementary,Claremont Elementary,PK:KG:01:02:03:04:05:06,Regular School,None,2013-14
180,Catawba County Schools,180336,Clyde Campbell Elementary,Clyde Campbell Elementary,KG:01:02:03:04:05:06,Regular School,None,2013-14
180,Catawba County Schools,180340,Fred T Foard High,Fred T Foard High,09:10:11:12,Regular School,None,2013-14
180,Catawba County Schools,180342,Jacobs Fork Middle,Jacobs Fork Middle,07:08,Regular School,None,2013-14
180,Catawba County Schools,180343,Lyle Creek Elementary,Lyle Creek Elementary,KG:01:02:03:04:05:06,Regular School,None,2013-14
180,Catawba County Schools,180344,Maiden Elementary,Maiden Elementary,KG:01:02:03:04:05:06,Regular School,None,2013-14
180,Catawba County Schools,180346,Maiden Middle School,Maiden Middle School,07:08,Regular School,None,2013-14
180,Catawba County Schools,180348,Maiden High,Maiden High,09:10:11:12,Regular School,None,2013-14
180,Catawba County Schools,180352,Mill Creek Middle,Mill Creek Middle,07:08,Regular School,None,2013-14
180,Catawba County Schools,180356,Mountain View Elementary,Mountain View Elementary,PK:KG:01:02:03:04:05:06,Regular School,None,2013-14
180,Catawba County Schools,180360,Oxford Elementary,Oxford Elementary,PK:KG:01:02:03:04:05:06,Regular School,None,2013-14
180,Catawba County Schools,180364,River Bend Middle,River Bend Middle,07:08,Regular School,None,2013-14
180,Catawba County Schools,180368,Sherrills Ford Elementary,Sherrills Ford Elementary,KG:01:02:03:04:05:06,Regular School,None,2013-14
180,Catawba County Schools,180372,Saint Stephens Elementary,Saint Stephens Elementary,KG:01:02:03:04:05:06,Regular School,None,2013-14
180,Catawba County Schools,180376,Saint Stephens High,Saint Stephens High,09:10:11:12,Regular School,None,2013-14
180,Catawba County Schools,180379,Snow Creek Elementary,Snow Creek Elementary School,PK:KG:01:02:03:04:05:06,Regular School,None,2013-14
180,Catawba County Schools,180380,Startown Elementary,Startown Elementary,PK:KG:01:02:03:04:05:06,Regular School,None,2013-14
180,Catawba County Schools,180388,Webb A Murray Elementary,Webb A Murray Elementary,PK:KG:01:02:03:04:05:06,Regular School,None,2013-14
181,Hickory City Schools,181312,Northview Middle,Northview Middle,06:07:08,Regular School,None,2013-14
181,Hickory City Schools,181316,Grandview Middle,Grandview Middle,06:07:08,Regular School,None,2013-14
181,Hickory City Schools,181318,Hickory Career  Arts Magnet High School,Hickory Career & Arts Magnet High School,06:07:08:09:10:11:12,Regular School,None,2013-14
181,Hickory City Schools,181322,Hickory High,Hickory High,09:10:11:12,Regular School,None,2013-14
181,Hickory City Schools,181326,W M Jenkins Elementary,W M Jenkins Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
181,Hickory City Schools,181332,Longview Elementary,Longview Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
181,Hickory City Schools,181336,Oakwood Elementary,Oakwood Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
181,Hickory City Schools,181342,Southwest Elementary,Southwest Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
181,Hickory City Schools,181344,Viewmont Elementary,Viewmont Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
182,Newton Conover City Schools,182304,Conover Special Education,Conover Special Education,P2:P3:PK:KG:01:02:03:04:05:06:07:08:09:10:11:12:13,Exceptional Children,None,2013-14
182,Newton Conover City Schools,182316,Newton-Conover High,Newton-Conover High,09:10:11:12,Regular School,None,2013-14
182,Newton Conover City Schools,182321,Newton-Conover Middle,Newton-Conover Middle,06:07:08,Regular School,None,2013-14
182,Newton Conover City Schools,182322,Shuford Elementary,Shuford Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
182,Newton Conover City Schools,182324,South Newton Elementary,South Newton Elementary,P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2013-14
182,Newton Conover City Schools,182328,North Newton Elementary,North Newton Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
182,Newton Conover City Schools,182700,Discovery High School,The Discovery High School at Newton-Conover,09:10:11:12,Regular School,Cooperative Innovative High School,2013-14
190,Chatham County Schools,190304,Bennett School,Bennett School,PK:KG:01:02:03:04:05:06:07:08,Regular School,None,2013-14
190,Chatham County Schools,190308,Bonlee School,Bonlee School,KG:01:02:03:04:05:06:07:08,Regular School,None,2013-14
190,Chatham County Schools,190310,SAGE Academy,SAGE Academy,09:10:11:12,Alternative Education,None,2013-14
190,Chatham County Schools,190312,Chatham Middle,Chatham Middle,06:07:08,Regular School,None,2013-14
190,Chatham County Schools,190316,Chatham Central High,Chatham Central High,09:10:11:12,Regular School,None,2013-14
190,Chatham County Schools,190328,Horton Middle,Horton Middle,05:06:07:08,Regular School,None,2013-14
190,Chatham County Schools,190332,J S Waters School,J S Waters School,KG:01:02:03:04:05:06:07:08,Regular School,None,2013-14
